"GID_0","GID_1","NAME_0","NAME_1","TYPE_1","ENGTYPE_1"
"NLD","NLD.1_1","Netherlands","Drenthe","Provincie","Province"
"NLD","NLD.2_1","Netherlands","Flevoland","Provincie","Province"
"NLD","NLD.3_1","Netherlands","Friesland","Provincie","Province"
"NLD","NLD.4_1","Netherlands","Gelderland","Provincie","Province"
"NLD","NLD.5_1","Netherlands","Groningen","Provincie","Province"
"NLD","NLD.6_1","Netherlands","IJsselmeer","Water body","Water body"
"NLD","NLD.7_1","Netherlands","Limburg","Provincie","Province"
"NLD","NLD.8_1","Netherlands","Noord-Brabant","Provincie","Province"
"NLD","NLD.9_1","Netherlands","Noord-Holland","Provincie","Province"
"NLD","NLD.10_1","Netherlands","Overijssel","Provincie","Province"
"NLD","NLD.11_1","Netherlands","Utrecht","Provincie","Province"
"NLD","NLD.12_1","Netherlands","Zeeland","Provincie","Province"
"NLD","NLD.13_1","Netherlands","Zeeuwse meren","Water body","Water body"
"NLD","NLD.14_1","Netherlands","Zuid-Holland","Provincie","Province"
"NOR","NOR.1_1","Norway","Akershus","Fylke","County"
"NOR","NOR.2_1","Norway","Ãstfold","Fylke","County"
"NOR","NOR.3_1","Norway","Aust-Agder","Fylke","County"
"NOR","NOR.4_1","Norway","Buskerud","Fylke","County"
"NOR","NOR.5_1","Norway","Finnmark","Fylke","County"
"NOR","NOR.6_1","Norway","Hedmark","Fylke","County"
"NOR","NOR.7_1","Norway","Hordaland","Fylke","County"
"NOR","NOR.8_1","Norway","Møre og Romsdal","Fylke","County"
"NOR","NOR.9_1","Norway","Nord-Trøndelag","Fylke","County"
"NOR","NOR.10_1","Norway","Nordland","Fylke","County"
"NOR","NOR.11_1","Norway","Oppland","Fylke","County"
"NOR","NOR.12_1","Norway","Oslo","Fylke","County"
"NOR","NOR.13_1","Norway","Rogaland","Fylke","County"
"NOR","NOR.14_1","Norway","Sogn og Fjordane","Fylke","County"
"NOR","NOR.15_1","Norway","Sør-Trøndelag","Fylke","County"
"NOR","NOR.16_1","Norway","Telemark","Fylke","County"
"NOR","NOR.17_1","Norway","Troms","Fylke","County"
"NOR","NOR.18_1","Norway","Vest-Agder","Fylke","County"
"NOR","NOR.19_1","Norway","Vestfold","Fylke","County"
"NPL","NPL.1_1","Nepal","Central","Vikas Kshetra","Development Region"
"NPL","NPL.2_1","Nepal","East","Vikas Kshetra","Development Region"
"NPL","NPL.3_1","Nepal","Far-Western","Vikas Kshetra","Development Region"
"NPL","NPL.4_1","Nepal","Mid-Western","Vikas Kshetra","Development Region"
"NPL","NPL.5_1","Nepal","West","Vikas Kshetra","Development Region"
"NRU","NRU.1_1","Nauru","Aiwo","District","District"
"NRU","NRU.2_1","Nauru","Anabar","District","District"
"NRU","NRU.3_1","Nauru","Anetan","District","District"
"NRU","NRU.4_1","Nauru","Anibare","District","District"
"NRU","NRU.5_1","Nauru","Baiti","District","District"
"NRU","NRU.6_1","Nauru","Boe","District","District"
"NRU","NRU.7_1","Nauru","Buada","District","District"
"NRU","NRU.8_1","Nauru","Denigomodu","District","District"
"NRU","NRU.9_1","Nauru","Ewa","District","District"
"NRU","NRU.10_1","Nauru","Ijuw","District","District"
"NRU","NRU.11_1","Nauru","Meneng","District","District"
"NRU","NRU.12_1","Nauru","Nibok","District","District"
"NRU","NRU.13_1","Nauru","Uaboe","District","District"
"NRU","NRU.14_1","Nauru","Yaren","District","District"
"NZL","NZL.1_1","New Zealand","Auckland","Region","Region"
"NZL","NZL.2_1","New Zealand","Bay of Plenty","Region","Region"
"NZL","NZL.3_1","New Zealand","Canterbury","Region","Region"
"NZL","NZL.4_1","New Zealand","Chatham Islands","Region","Territory"
"NZL","NZL.5_1","New Zealand","Gisborne","Region","Region"
"NZL","NZL.6_1","New Zealand","Hawke's Bay","Region","Region"
"NZL","NZL.7_1","New Zealand","Manawatu-Wanganui","Region","Region"
"NZL","NZL.8_1","New Zealand","Marlborough","Region","Region"
"NZL","NZL.9_1","New Zealand","Nelson","Region","Region"
"NZL","NZL.10_1","New Zealand","Northern Islands","Group of islands","Group of islands"
"NZL","NZL.11_1","New Zealand","Northland","Region","Region"
"NZL","NZL.12_1","New Zealand","Otago","Region","Region"
"NZL","NZL.13_1","New Zealand","Southern Islands","Group of islands","Group of islands"
"NZL","NZL.14_1","New Zealand","Southland","Region","Region"
"NZL","NZL.15_1","New Zealand","Taranaki","Region","Region"
"NZL","NZL.16_1","New Zealand","Tasman","Region","Region"
"NZL","NZL.17_1","New Zealand","Waikato","Region","Region"
"NZL","NZL.18_1","New Zealand","Wellington","Region","Region"
"NZL","NZL.19_1","New Zealand","West Coast","Region","Region"
"OMN","OMN.1_1","Oman","Ad Dakhliyah","Mintaqah","Region"
"OMN","OMN.2_1","Oman","Al Batinah North","Mintaqah","Region"
"OMN","OMN.3_1","Oman","Al Batinah South","Mintaqah","Region"
"OMN","OMN.4_1","Oman","Al Buraymi","Mintaqah","Region"
"OMN","OMN.5_1","Oman","Al Dhahira","Mintaqah","Region"
"OMN","OMN.6_1","Oman","Al Wusta","Mintaqah","Region"
"OMN","OMN.7_1","Oman","Ash Sharqiyah North","Mintaqah","Region"
"OMN","OMN.8_1","Oman","Ash Sharqiyah South","Mintaqah","Region"
"OMN","OMN.9_1","Oman","Dhofar","Muhafazah","Province"
"OMN","OMN.10_1","Oman","Musandam","Muhafazah","Province"
"OMN","OMN.11_1","Oman","Muscat","Muhafazah","Province"
"PAK","PAK.1_1","Pakistan","Azad Kashmir","Centrally Administered Area","Centrally Administered Area"
"PAK","PAK.2_1","Pakistan","Baluchistan","Province","Province"
"PAK","PAK.3_1","Pakistan","F.A.T.A.","Territory","Territory"
"PAK","PAK.4_1","Pakistan","F.C.T.","Capital Territory","Capital Territory"
"PAK","PAK.5_1","Pakistan","N.W.F.P.","Province","Province"
"PAK","PAK.6_1","Pakistan","Northern Areas","Centrally Administered Area","Centrally Administered Area"
"PAK","PAK.7_1","Pakistan","Punjab","Province","Province"
"PAK","PAK.8_1","Pakistan","Sind","Province","Province"
"PAN","PAN.1_1","Panama","Bocas del Toro","Provincia","Province"
"PAN","PAN.2_1","Panama","Chiriquí","Provincia","Province"
"PAN","PAN.3_1","Panama","Coclé","Provincia","Province"
"PAN","PAN.4_1","Panama","Colón","Provincia","Province"
"PAN","PAN.5_1","Panama","Darién","Provincia","Province"
"PAN","PAN.6_1","Panama","Emberá","Comarca Indígena","Indigenous Territory"
"PAN","PAN.7_1","Panama","Herrera","Provincia","Province"
"PAN","PAN.8_1","Panama","Kuna Yala","Comarca Indígena","Indigenous Territory"
"PAN","PAN.9_1","Panama","Los Santos","Provincia","Province"
"PAN","PAN.10_1","Panama","Ngöbe Buglé","Comarca Indígena","Indigenous Territory"
"PAN","PAN.12_1","Panama","Panamá","Provincia","Province"
"PAN","PAN.11_1","Panama","Panamá Oeste","Provincia","Province"
"PAN","PAN.13_1","Panama","Veraguas","Provincia","Province"
"PER","PER.1_1","Peru","Amazonas","Región","Region"
"PER","PER.2_1","Peru","Ancash","Región","Region"
"PER","PER.3_1","Peru","Apurímac","Región","Region"
"PER","PER.4_1","Peru","Arequipa","Región","Region"
"PER","PER.5_1","Peru","Ayacucho","Región","Region"
"PER","PER.6_1","Peru","Cajamarca","Región","Region"
"PER","PER.7_1","Peru","Callao","Provincia","Province"
"PER","PER.8_1","Peru","Cusco","Región","Region"
"PER","PER.9_1","Peru","Huancavelica","Región","Region"
"PER","PER.10_1","Peru","Huánuco","Región","Region"
"PER","PER.11_1","Peru","Ica","Región","Region"
"PER","PER.12_1","Peru","Junín","Región","Region"
"PER","PER.13_1","Peru","La Libertad","Región","Region"
"PER","PER.14_1","Peru","Lambayeque","Región","Region"
"PER","PER.16_1","Peru","Lima","Región","Region"
"PER","PER.15_1","Peru","Lima Province","Provincia","Province"
"PER","PER.17_1","Peru","Loreto","Región","Region"
"PER","PER.18_1","Peru","Madre de Dios","Región","Region"
"PER","PER.19_1","Peru","Moquegua","Región","Region"
"PER","PER.20_1","Peru","Pasco","Región","Region"
"PER","PER.21_1","Peru","Piura","Región","Region"
"PER","PER.22_1","Peru","Puno","Región","Region"
"PER","PER.23_1","Peru","San Martín","Región","Region"
"PER","PER.24_1","Peru","Tacna","Región","Region"
"PER","PER.25_1","Peru","Tumbes","Región","Region"
"PER","PER.26_1","Peru","Ucayali","Región","Region"
"PHL","PHL.1_1","Philippines","Abra","Lalawigan|Probinsya","Province"
"PHL","PHL.2_1","Philippines","Agusan del Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.3_1","Philippines","Agusan del Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.4_1","Philippines","Aklan","Lalawigan|Probinsya","Province"
"PHL","PHL.5_1","Philippines","Albay","Lalawigan|Probinsya","Province"
"PHL","PHL.6_1","Philippines","Antique","Lalawigan|Probinsya","Province"
"PHL","PHL.7_1","Philippines","Apayao","Lalawigan|Probinsya","Province"
"PHL","PHL.8_1","Philippines","Aurora","Lalawigan|Probinsya","Province"
"PHL","PHL.9_1","Philippines","Basilan","Lalawigan|Probinsya","Province"
"PHL","PHL.10_1","Philippines","Bataan","Lalawigan|Probinsya","Province"
"PHL","PHL.11_1","Philippines","Batanes","Lalawigan|Probinsya","Province"
"PHL","PHL.12_1","Philippines","Batangas","Lalawigan|Probinsya","Province"
"PHL","PHL.13_1","Philippines","Benguet","Lalawigan|Probinsya","Province"
"PHL","PHL.14_1","Philippines","Biliran","Lalawigan|Probinsya","Province"
"PHL","PHL.15_1","Philippines","Bohol","Lalawigan|Probinsya","Province"
"PHL","PHL.16_1","Philippines","Bukidnon","Lalawigan|Probinsya","Province"
"PHL","PHL.17_1","Philippines","Bulacan","Lalawigan|Probinsya","Province"
"PHL","PHL.18_1","Philippines","Cagayan","Lalawigan|Probinsya","Province"
"PHL","PHL.19_1","Philippines","Camarines Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.20_1","Philippines","Camarines Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.21_1","Philippines","Camiguin","Lalawigan|Probinsya","Province"
"PHL","PHL.22_1","Philippines","Capiz","Lalawigan|Probinsya","Province"
"PHL","PHL.23_1","Philippines","Catanduanes","Lalawigan|Probinsya","Province"
"PHL","PHL.24_1","Philippines","Cavite","Lalawigan|Probinsya","Province"
"PHL","PHL.25_1","Philippines","Cebu","Lalawigan|Probinsya","Province"
"PHL","PHL.26_1","Philippines","Compostela Valley","Lalawigan|Probinsya","Province"
"PHL","PHL.27_1","Philippines","Davao del Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.28_1","Philippines","Davao del Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.29_1","Philippines","Davao Oriental","Lalawigan|Probinsya","Province"
"PHL","PHL.30_1","Philippines","Dinagat Islands","Lalawigan|Probinsya","Province"
"PHL","PHL.31_1","Philippines","Eastern Samar","Lalawigan|Probinsya","Province"
"PHL","PHL.32_1","Philippines","Guimaras","Lalawigan|Probinsya","Province"
"PHL","PHL.33_1","Philippines","Ifugao","Lalawigan|Probinsya","Province"
"PHL","PHL.34_1","Philippines","Ilocos Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.35_1","Philippines","Ilocos Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.36_1","Philippines","Iloilo","Lalawigan|Probinsya","Province"
"PHL","PHL.37_1","Philippines","Isabela","Lalawigan|Probinsya","Province"
"PHL","PHL.38_1","Philippines","Kalinga","Lalawigan|Probinsya","Province"
"PHL","PHL.39_1","Philippines","La Union","Lalawigan|Probinsya","Province"
"PHL","PHL.40_1","Philippines","Laguna","Lalawigan|Probinsya","Province"
"PHL","PHL.41_1","Philippines","Lanao del Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.42_1","Philippines","Lanao del Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.43_1","Philippines","Leyte","Lalawigan|Probinsya","Province"
"PHL","PHL.44_1","Philippines","Maguindanao","Lalawigan|Probinsya","Province"
"PHL","PHL.45_1","Philippines","Marinduque","Lalawigan|Probinsya","Province"
"PHL","PHL.46_1","Philippines","Masbate","Lalawigan|Probinsya","Province"
"PHL","PHL.47_1","Philippines","Metropolitan Manila","Lalawigan|Probinsya","Province"
"PHL","PHL.48_1","Philippines","Misamis Occidental","Lalawigan|Probinsya","Province"
"PHL","PHL.49_1","Philippines","Misamis Oriental","Lalawigan|Probinsya","Province"
"PHL","PHL.50_1","Philippines","Mountain Province","Lalawigan|Probinsya","Province"
"PHL","PHL.51_1","Philippines","Negros Occidental","Lalawigan|Probinsya","Province"
"PHL","PHL.52_1","Philippines","Negros Oriental","Lalawigan|Probinsya","Province"
"PHL","PHL.53_1","Philippines","North Cotabato","Lalawigan|Probinsya","Province"
"PHL","PHL.54_1","Philippines","Northern Samar","Lalawigan|Probinsya","Province"
"PHL","PHL.55_1","Philippines","Nueva Ecija","Lalawigan|Probinsya","Province"
"PHL","PHL.56_1","Philippines","Nueva Vizcaya","Lalawigan|Probinsya","Province"
"PHL","PHL.57_1","Philippines","Occidental Mindoro","Lalawigan|Probinsya","Province"
"PHL","PHL.58_1","Philippines","Oriental Mindoro","Lalawigan|Probinsya","Province"
"PHL","PHL.59_1","Philippines","Palawan","Lalawigan|Probinsya","Province"
"PHL","PHL.60_1","Philippines","Pampanga","Lalawigan|Probinsya","Province"
"PHL","PHL.61_1","Philippines","Pangasinan","Lalawigan|Probinsya","Province"
"PHL","PHL.62_1","Philippines","Quezon","Lalawigan|Probinsya","Province"
"PHL","PHL.63_1","Philippines","Quirino","Lalawigan|Probinsya","Province"
"PHL","PHL.64_1","Philippines","Rizal","Lalawigan|Probinsya","Province"
"PHL","PHL.65_1","Philippines","Romblon","Lalawigan|Probinsya","Province"
"PHL","PHL.66_1","Philippines","Samar","Lalawigan|Probinsya","Province"
"PHL","PHL.67_1","Philippines","Sarangani","Lalawigan|Probinsya","Province"
"PHL","PHL.68_1","Philippines","Siquijor","Lalawigan|Probinsya","Province"
"PHL","PHL.69_1","Philippines","Sorsogon","Lalawigan|Probinsya","Province"
"PHL","PHL.70_1","Philippines","South Cotabato","Lalawigan|Probinsya","Province"
"PHL","PHL.71_1","Philippines","Southern Leyte","Lalawigan|Probinsya","Province"
"PHL","PHL.72_1","Philippines","Sultan Kudarat","Lalawigan|Probinsya","Province"
"PHL","PHL.73_1","Philippines","Sulu","Lalawigan|Probinsya","Province"
"PHL","PHL.74_1","Philippines","Surigao del Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.75_1","Philippines","Surigao del Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.76_1","Philippines","Tarlac","Lalawigan|Probinsya","Province"
"PHL","PHL.77_1","Philippines","Tawi-Tawi","Lalawigan|Probinsya","Province"
"PHL","PHL.78_1","Philippines","Zambales","Lalawigan|Probinsya","Province"
"PHL","PHL.79_1","Philippines","Zamboanga del Norte","Lalawigan|Probinsya","Province"
"PHL","PHL.80_1","Philippines","Zamboanga del Sur","Lalawigan|Probinsya","Province"
"PHL","PHL.81_1","Philippines","Zamboanga Sibugay","Lalawigan|Probinsya","Province"
"PLW","PLW.1_1","Palau","Aimeliik","State","State"
"PLW","PLW.2_1","Palau","Airai","State","State"
"PLW","PLW.3_1","Palau","Angaur","State","State"
"PLW","PLW.4_1","Palau","Hatohobei","State","State"
"PLW","PLW.5_1","Palau","Kayangel","State","State"
"PLW","PLW.6_1","Palau","Koror","State","State"
"PLW","PLW.7_1","Palau","Melekeok","State","State"
"PLW","PLW.8_1","Palau","Ngaraard","State","State"
"PLW","PLW.9_1","Palau","Ngarchelong","State","State"
"PLW","PLW.10_1","Palau","Ngardmau","State","State"
"PLW","PLW.11_1","Palau","Ngatpang","State","State"
"PLW","PLW.12_1","Palau","Ngchesar","State","State"
"PLW","PLW.13_1","Palau","Ngeremlengui","State","State"
"PLW","PLW.14_1","Palau","Ngiwal","State","State"
"PLW","PLW.15_1","Palau","Peleliu","State","State"
"PLW","PLW.16_1","Palau","Sonsorol","State","State"
"PNG","PNG.1_1","Papua New Guinea","Bougainville","Autonomous Region","Autonomous Region"
"PNG","PNG.2_1","Papua New Guinea","Central","Province","Province"
"PNG","PNG.3_1","Papua New Guinea","Chimbu","Province","Province"
"PNG","PNG.4_1","Papua New Guinea","East New Britain","Province","Province"
"PNG","PNG.5_1","Papua New Guinea","East Sepik","Province","Province"
"PNG","PNG.6_1","Papua New Guinea","Eastern Highlands","Province","Province"
"PNG","PNG.7_1","Papua New Guinea","Enga","Province","Province"
"PNG","PNG.8_1","Papua New Guinea","Gulf","Province","Province"
"PNG","PNG.9_1","Papua New Guinea","Hela","Province","Province"
"PNG","PNG.10_1","Papua New Guinea","Jiwaka","Province","Province"
"PNG","PNG.11_1","Papua New Guinea","Madang","Province","Province"
"PNG","PNG.12_1","Papua New Guinea","Manus","Province","Province"
"PNG","PNG.13_1","Papua New Guinea","Milne Bay","Province","Province"
"PNG","PNG.14_1","Papua New Guinea","Morobe","Province","Province"
"PNG","PNG.15_1","Papua New Guinea","National Capital District","District","District"
"PNG","PNG.16_1","Papua New Guinea","New Ireland","Province","Province"
"PNG","PNG.17_1","Papua New Guinea","Oro","Province","Province"
"PNG","PNG.18_1","Papua New Guinea","Sandaun","Province","Province"
"PNG","PNG.19_1","Papua New Guinea","Southern Highlands","Province","Province"
"PNG","PNG.20_1","Papua New Guinea","West New Britain","Province","Province"
"PNG","PNG.22_1","Papua New Guinea","Western","Province","Province"
"PNG","PNG.21_1","Papua New Guinea","Western Highlands","Province","Province"
"POL","POL.1_1","Poland","Dolnośląskie","Województwo","Province|Voivodeship"
"POL","POL.2_1","Poland","Kujawsko-Pomorskie","Województwo","Province|Voivodeship"
"POL","POL.3_1","Poland","Łódzkie","Województwo","Province|Voivodeship"
"POL","POL.4_1","Poland","Lubelskie","Województwo","Province|Voivodeship"
"POL","POL.5_1","Poland","Lubuskie","Województwo","Province|Voivodeship"
"POL","POL.6_1","Poland","Małopolskie","Województwo","Province|Voivodeship"
"POL","POL.7_1","Poland","Mazowieckie","Województwo","Province|Voivodeship"
"POL","POL.8_1","Poland","Opolskie","Województwo","Province|Voivodeship"
"POL","POL.9_1","Poland","Podkarpackie","Województwo","Province|Voivodeship"
"POL","POL.10_1","Poland","Podlaskie","Województwo","Province|Voivodeship"
"POL","POL.11_1","Poland","Pomorskie","Województwo","Province|Voivodeship"
"POL","POL.12_1","Poland","Śląskie","Województwo","Province|Voivodeship"
"POL","POL.13_1","Poland","Świętokrzyskie","Województwo","Province|Voivodeship"
"POL","POL.14_1","Poland","Warmińsko-Mazurskie","Województwo","Province|Voivodeship"
"POL","POL.15_1","Poland","Wielkopolskie","Województwo","Province|Voivodeship"
"POL","POL.16_1","Poland","Zachodniopomorskie","Województwo","Province|Voivodeship"
"PRI","PRI.1_1","Puerto Rico","Adjuntas","Municipio","Municipality"
"PRI","PRI.2_1","Puerto Rico","Aguada","Municipio","Municipality"
"PRI","PRI.3_1","Puerto Rico","Aguadilla","Municipio","Municipality"
"PRI","PRI.4_1","Puerto Rico","Aguas Buenas","Municipio","Municipality"
"PRI","PRI.5_1","Puerto Rico","Aibonito","Municipio","Municipality"
"PRI","PRI.6_1","Puerto Rico","Añasco","Municipio","Municipality"
"PRI","PRI.7_1","Puerto Rico","Arecibo","Municipio","Municipality"
"PRI","PRI.8_1","Puerto Rico","Arroyo","Municipio","Municipality"
"PRI","PRI.9_1","Puerto Rico","Barceloneta","Municipio","Municipality"
"PRI","PRI.10_1","Puerto Rico","Barranquitas","Municipio","Municipality"
"PRI","PRI.11_1","Puerto Rico","Bayamón","Municipio","Municipality"
"PRI","PRI.12_1","Puerto Rico","Cabo Rojo","Municipio","Municipality"
"PRI","PRI.13_1","Puerto Rico","Caguas","Municipio","Municipality"
"PRI","PRI.14_1","Puerto Rico","Camuy","Municipio","Municipality"
"PRI","PRI.15_1","Puerto Rico","Canóvanas","Municipio","Municipality"
"PRI","PRI.16_1","Puerto Rico","Carolina","Municipio","Municipality"
"PRI","PRI.17_1","Puerto Rico","Cataño","Municipio","Municipality"
"PRI","PRI.18_1","Puerto Rico","Cayey","Municipio","Municipality"
"PRI","PRI.19_1","Puerto Rico","Ceiba","Municipio","Municipality"
"PRI","PRI.20_1","Puerto Rico","Ciales","Municipio","Municipality"
"PRI","PRI.21_1","Puerto Rico","Cidra","Municipio","Municipality"
"PRI","PRI.22_1","Puerto Rico","Coamo","Municipio","Municipality"
"PRI","PRI.23_1","Puerto Rico","Comerío","Municipio","Municipality"
"PRI","PRI.24_1","Puerto Rico","Corozal","Municipio","Municipality"
"PRI","PRI.25_1","Puerto Rico","Culebra","Municipio","Municipality"
"PRI","PRI.26_1","Puerto Rico","Dorado","Municipio","Municipality"
"PRI","PRI.27_1","Puerto Rico","Fajardo","Municipio","Municipality"
"PRI","PRI.28_1","Puerto Rico","Florida","Municipio","Municipality"
"PRI","PRI.29_1","Puerto Rico","Guánica","Municipio","Municipality"
